y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,PLANT
0.826799987792969,7.384713387834594,-7.255179354530818,7.395931397465047,-8.14681621757661,-8.146324890254935,0.3767220060386274,-6.639527095435001,-9.073154607325133,14.228943042528648,-1.242000592476092,-1.0710010799357759,-1.1658271827785307,I
0.826799987792969,6.8039572312690435,-7.255179354530818,7.395931397465047,-8.144645113679713,-8.146324890254935,0.3767220060386274,-6.639527095435001,-9.073154607325133,14.358089948780254,-1.242000592476092,-1.0710010799357759,-1.1658271827785307,I
0.8272999877929691,6.883449154189288,-7.15721528174935,7.395931397465047,-8.133517706219443,-8.20697374434879,-0.12176815034460908,-6.639527095435001,-8.345021088387867,14.075352168477956,-1.3668539902334509,-1.0620612515171048,-1.1658271827785307,I
0.8272999877929691,7.182978494430264,-7.15721528174935,7.395931397465047,-8.118743484333335,-8.20697374434879,-0.12176815034460908,-6.639527095435001,-8.345021088387867,14.229107596855613,-1.3668539902334509,-1.0620612515171048,-1.1658271827785307,I
0.8272999877929691,7.403830525699224,-7.15721528174935,7.395931397465047,-8.119083936340257,-8.20697374434879,-0.12176815034460908,-6.639527095435001,-8.345021088387867,14.068781741156805,-1.3668539902334509,-1.0620612515171048,-1.1658271827785307,I
0.8272999877929691,7.447410201337262,-7.15721528174935,7.395931397465047,-8.119281705041413,-8.20697374434879,-0.12176815034460908,-6.639527095435001,-8.345021088387867,14.411755195251015,-1.3668539902334509,-1.0620612515171048,-1.1658271827785307,I
0.8272999877929691,7.48954081705318,-7.15721528174935,7.395931397465047,-8.119284530945464,-8.20697374434879,-0.12176815034460908,-6.639527095435001,-8.345021088387867,14.42289294231185,-1.3668539902334509,-1.0620612515171048,-1.1658271827785307,I
0.8272999877929691,7.333981441439933,-7.15721528174935,7.395931397465047,-8.119444088525333,-8.20697374434879,-0.12176815034460908,-6.639527095435001,-8.345021088387867,14.288637336159157,-1.3668539902334509,-1.0620612515171048,-1.1658271827785307,I
0.8272999877929691,7.480972152054424,-7.15721528174935,7.395931397465047,-8.119878251907771,-8.20697374434879,-0.12176815034460908,-6.639527095435001,-8.345021088387867,14.021077041615744,-1.3668539902334509,-1.0620612515171048,-1.1658271827785307,I
0.8315999755859379,7.538580617355909,-7.15721528174935,7.297214192574314,-8.120384171521334,-7.934053900926443,0.530103592618075,-7.253347161588311,-7.838511905036407,13.928172283839631,-0.6905647523810995,-1.2050985062158124,-1.1734072675319662,I
0.8315999755859379,7.473438336103282,-7.15721528174935,7.297214192574314,-8.119008757640904,-7.934053900926443,0.530103592618075,-7.253347161588311,-7.838511905036407,13.61953361513617,-0.6905647523810995,-1.2050985062158124,-1.1734072675319662,I
